MIS_unconstrained_QAOA, 8, 0.4, 1, 1, 5, 0.8883380548780891, 0.6883798805167711, 0.2769956597294953
MIS_unconstrained_QAOA, 8, 0.4, 2, 1, 5, 0.9029443231236768, 0.7302153829946028, 0.25561350209024514
MIS_unconstrained_QAOA, 8, 0.4, 3, 1, 5, 1.0478947798112062, 0.5114385440175631, 0.3142768482396347
MIS_unconstrained_QAOA, 8, 0.4, 4, 1, 5, 0.8022618287993964, 0.742760339333152, 0.18471735111479023
MIS_unconstrained_QAOA, 8, 0.4, 5, 1, 5, 0.6602991138144064, 0.5052101699417084, 0.03127445694134206
MIS_unconstrained_QAOA, 8, 0.4, 6, 1, 5, 0.7842621960933862, 0.8662923616505271, 0.2144949621060882
MIS_unconstrained_QAOA, 8, 0.4, 7, 1, 5, 0.6215740974221068, 0.8860452160457144, 0.05182128379784516
MIS_unconstrained_QAOA, 8, 0.4, 8, 1, 5, 0.6712737898298209, 0.77114012099231, 0.10014385390457604
MIS_unconstrained_QAOA, 8, 0.4, 9, 1, 5, 0.8054042892450949, 0.7096767906364561, 0.17619775128510548
MIS_unconstrained_QAOA fewer_RZ, 8, 0.4, 1, 1, 5, 0.8675838378874174, 0.7307913470155432, 0.27921579340930514
MIS_unconstrained_QAOA fewer_RZ, 8, 0.4, 2, 1, 5, 0.9353544650366729, 0.6230581010769876, 0.2257000423969945
MIS_unconstrained_QAOA fewer_RZ, 8, 0.4, 3, 1, 5, 0.9989985620765207, 0.6192368663815716, 0.3504352878824304
MIS_unconstrained_QAOA fewer_RZ, 8, 0.4, 4, 1, 5, 0.8492636441704141, 0.6524456666999232, 0.17099603554410947
MIS_unconstrained_QAOA fewer_RZ, 8, 0.4, 5, 1, 5, 0.6967818333782025, 0.6467551216881366, 0.06895331997679699
MIS_unconstrained_QAOA fewer_RZ, 8, 0.4, 6, 1, 5, 0.9005834078154531, 0.7509865506336235, 0.37888650979993055
MIS_unconstrained_QAOA fewer_RZ, 8, 0.4, 7, 1, 5, 1.2227575464891127, 0.13944148344854734, 0.024370668364085152
MIS_unconstrained_QAOA fewer_RZ, 8, 0.4, 8, 1, 5, 0.6742794295827733, 0.7310622911816637, 0.06165485280562795
MIS_unconstrained_QAOA fewer_RZ, 8, 0.4, 9, 1, 5, 0.8336892202170354, 0.6577941391597317, 0.19043014076296494
