MIS_unconstrained_QAOA, 8, 0.4, 1, 1, 4, 0.9602093119119264, [0.326], [0.413]
MIS_unconstrained_QAOA, 8, 0.4, 2, 1, 4, 0.8508537335025207, [0.452], [0.143]
MIS_unconstrained_QAOA, 8, 0.4, 3, 1, 4, 0.992667998899568, [0.369], [0.353]
MIS_unconstrained_QAOA, 8, 0.4, 4, 1, 4, 0.6666666666666509, 0, 0
MIS_unconstrained_QAOA, 8, 0.4, 5, 1, 4, 0.6162977569515986, [0.355], [0.032]
MIS_unconstrained_QAOA, 8, 0.4, 6, 1, 4, 0.7827652160764866, [0.363], [0.02]
MIS_unconstrained_QAOA, 8, 0.4, 7, 1, 4, 0.6316947147447668, [0.259], [0.061]
MIS_unconstrained_QAOA, 8, 0.4, 8, 1, 4, 0.7192828106392781, [0.276], [0.095]
MIS_unconstrained_QAOA, 8, 0.4, 9, 1, 4, 0.704767645180182, [0.288], [0.142]
MIS_unconstrained_QAOA, 8, 0.4, 10, 1, 4, 0.7371679507982032, [0.339], [0.075]
MIS_unconstrained_QAOA, 8, 0.4, 11, 1, 4, 0.40000000000008473, 0, 0
MIS_unconstrained_QAOA, 8, 0.4, 12, 1, 4, 0.554898006662613, [0.232], [0.027]
MIS_unconstrained_QAOA, 8, 0.4, 13, 1, 4, 0.7689169650979087, [0.31], [0.181]
MIS_unconstrained_QAOA, 8, 0.4, 14, 1, 4, 0.715794426662824, [0.274], [0.172]
MIS_unconstrained_QAOA, 8, 0.4, 15, 1, 4, 0.5731923373295784, [0.261], [0.012]
MIS_unconstrained_QAOA, 8, 0.4, 16, 1, 4, 0.5000000000004863, 0, 0
MIS_unconstrained_QAOA, 8, 0.4, 17, 1, 4, 0.8623916241449294, [0.368], [0.152]
MIS_unconstrained_QAOA, 8, 0.4, 18, 1, 4, 0.8529407477875829, [0.214], [0.25]
MIS_unconstrained_QAOA, 8, 0.4, 19, 1, 4, 1.1152130754092613, [0.713], [0.022]
MIS_unconstrained_QAOA, 8, 0.4, 20, 1, 4, 0.6992782434180569, [0.232], [0.042]
MIS_unconstrained_QAOA, 8, 0.4, 21, 1, 4, 0.8408034079201495, [0.428], [0.083]
MIS_unconstrained_QAOA, 8, 0.4, 22, 1, 4, 0.7766553844995387, [0.097], [0.231]
MIS_unconstrained_QAOA, 8, 0.4, 23, 1, 4, 0.7468594766172992, [0.284], [0.105]
MIS_unconstrained_QAOA, 8, 0.4, 24, 1, 4, 0.6365096332061413, [0.359], [0.042]
MIS_unconstrained_QAOA, 8, 0.4, 26, 1, 4, 0.8032598758088632, [0.4], [0.121]
MIS_unconstrained_QAOA, 8, 0.4, 28, 1, 4, 0.5652254607713436, [0.234], [0.033]
MIS_unconstrained_QAOA, 8, 0.4, 29, 1, 4, 1.00328326628481, [0.436], [0.226]
MIS_unconstrained_QAOA, 8, 0.4, 30, 1, 4, 0.7572055838041212, [0.336], [0.125]
MIS_unconstrained_QAOA, 8, 0.4, 31, 1, 4, 0.6813758110186199, [0.287], [0.11]
MIS_unconstrained_QAOA, 8, 0.4, 32, 1, 4, 1.4416649954744205, [0.71], [0.249]
MIS_unconstrained_QAOA, 8, 0.4, 34, 1, 4, 0.5729835205315398, [0.35], [0.011]
MIS_unconstrained_QAOA, 8, 0.4, 35, 1, 4, 0.6023709051780248, [0.243], [0.025]
MIS_unconstrained_QAOA, 8, 0.4, 36, 1, 4, 0.9892900678038344, [0.633], [0.122]
MIS_unconstrained_QAOA, 8, 0.4, 37, 1, 4, 0.7318469842921511, [0.251], [0.114]
MIS_unconstrained_QAOA, 8, 0.4, 38, 1, 4, 0.900567164531204, [0.31], [0.339]
MIS_unconstrained_QAOA, 8, 0.4, 39, 1, 4, 0.5686341699164846, [0.136], [0.012]
MIS_unconstrained_QAOA, 8, 0.4, 40, 1, 4, 0.8835451756442, [0.373], [0.213]
MIS_unconstrained_QAOA, 8, 0.4, 41, 1, 4, 0.7157560956388772, [0.396], [0.082]
MIS_unconstrained_QAOA, 8, 0.4, 42, 1, 4, 0.6798206308843456, [0.28], [0.094]
MIS_unconstrained_QAOA, 8, 0.4, 43, 1, 4, 0.9999999999999818, 0, 0
MIS_unconstrained_QAOA, 8, 0.4, 44, 1, 4, 1.2212455664329591, [0.753], [0.061]
MIS_unconstrained_QAOA, 8, 0.4, 45, 1, 4, 0.6884043687425302, [0.302], [0.098]
MIS_unconstrained_QAOA, 8, 0.4, 46, 1, 4, 1.2245103370943544, [0.817], [0.032]
MIS_unconstrained_QAOA, 8, 0.4, 47, 1, 4, 1.2415217028658814, [0.712], [0.12]
MIS_unconstrained_QAOA, 8, 0.4, 48, 1, 4, 1.2730288655542812, [0.882], [0.037]
MIS_unconstrained_QAOA, 8, 0.4, 49, 1, 4, 0.6666666666676169, 0, 0
