MA-RX,8,['random', 0.5],1,0,0.9999999999997373,207, 17, 0.8616743000166025, 0.7578487996652257
MA-RX,8,['random', 0.5],1,1,0.999999999999988,342, 30, 1.4244292000075802, 1.25644869991811
MA-RX,8,['random', 0.5],1,2,0.999999999999995,216, 17, 0.877831799996784, 0.774532399896998
MA-RX,8,['random', 0.5],1,3,0.9999999999993303,198, 17, 0.8064803000015672, 0.7123977999435738
MA-RX,8,['random', 0.5],1,4,0.999999999999789,225, 22, 0.8652138999896124, 0.797549799841363
MA-RX,8,['random', 0.5],1,5,0.9999999999998973,180, 12, 0.6872667999996338, 0.6346556999196764
MA-RX,8,['random', 0.5],1,6,0.9999999999998194,171, 17, 0.6551527999981772, 0.6028624999744352
MA-RX,8,['random', 0.5],1,7,0.9999999999999998,216, 17, 0.8398432999965735, 0.7728107998264022
MA-RX,8,['random', 0.5],1,8,0.9999999999996427,189, 14, 0.7682009999989532, 0.6775917001650669
MA-RX,8,['random', 0.5],1,9,0.9999999999999868,234, 17, 0.8980610000144225, 0.8273662999272346
MA-RX,8,['random', 0.5],1,10,0.9999999999996779,180, 15, 0.7212557000166271, 0.6353273001150228
MA-RX,8,['random', 0.5],1,11,0.9999999999997701,324, 20, 1.2512070999946445, 1.1554845999926329
MA-RX,8,['random', 0.5],1,12,0.9999999999986584,234, 19, 0.9642424000194296, 0.8492621000332292
MA-RX,8,['random', 0.5],1,13,0.8999999999999932,216, 16, 0.8590848000021651, 0.7562354000401683
MA-RX,8,['random', 0.5],1,14,0.9999999999999751,369, 22, 1.4533468000008725, 1.2815444002626464
MA-RX,8,['random', 0.5],1,15,0.9999999999993957,171, 13, 0.6561270999955013, 0.6032080998411402
