expressive-QAOA,8,['random', 0.5],2,0,0.9999999999682933,3190, 52, 323.83336540000164, 321.82774220063584
expressive-QAOA,8,['random', 0.5],2,1,0.9999999999759203,6298, 81, 640.3071325000201, 636.4186143988918
expressive-QAOA,8,['random', 0.5],2,2,0.9999999999945247,3835, 56, 396.3439379000047, 393.9452192999015
expressive-QAOA,8,['random', 0.5],2,3,0.9999999999948639,3304, 44, 335.5913668999856, 333.55051219958114
expressive-QAOA,8,['random', 0.5],2,4,0.9999999999776609,3904, 55, 399.6285371000122, 398.0075242007151
expressive-QAOA,8,['random', 0.5],2,5,0.9999999999993087,4617, 71, 467.6606338999991, 465.79163260004134
expressive-QAOA,8,['random', 0.5],2,6,0.9999999999955125,2736, 44, 276.5263813000056, 275.40401390069746
expressive-QAOA,8,['random', 0.5],2,7,0.9999999999981382,4554, 50, 461.0403295000433, 459.2214507001918
expressive-QAOA,8,['random', 0.5],2,8,0.9999999999931285,4686, 50, 489.94073580001714, 487.0131480017444
expressive-QAOA,8,['random', 0.5],2,9,0.9090909084549594,4331, 67, 480.1367171999882, 478.0689354003407
expressive-QAOA,8,['random', 0.5],2,10,0.9999999999991724,3190, 52, 327.5512984000379, 325.5918632975663
expressive-QAOA,8,['random', 0.5],2,11,0.9999999996338945,5795, 86, 582.8279902000213, 580.5168837013771
expressive-QAOA,8,['random', 0.5],2,12,0.9999999999993786,8253, 105, 839.1762034999556, 834.225919497665
expressive-QAOA,8,['random', 0.5],2,13,0.9499999999864113,5310, 87, 530.8345292000449, 527.7540470979293
expressive-QAOA,8,['random', 0.5],2,14,0.9999999925140682,3276, 45, 328.1181571999914, 326.23248170065926
expressive-QAOA,8,['random', 0.5],2,15,0.9999999997116582,3050, 42, 303.22727850003866, 302.0612533990643
expressive-QAOA,8,['random', 0.5],2,16,0.999999999995613,4071, 43, 406.32288880000124, 404.8282745986944
expressive-QAOA,8,['random', 0.5],2,17,0.9999999999069229,2279, 39, 225.69198830000823, 224.83983120240737
expressive-QAOA,8,['random', 0.5],2,18,0.9999999999991583,3640, 46, 362.7898980999598, 361.3813953991048
expressive-QAOA,8,['random', 0.5],2,19,0.9166666720678786,3484, 48, 348.87338259996613, 346.905531298602
expressive-QAOA,8,['random', 0.5],2,20,0.9999999999937301,3660, 52, 363.6104240999557, 362.1993367007817
expressive-QAOA,8,['random', 0.5],2,21,0.9999999999961031,3969, 59, 395.9144215999986, 393.67219439940527
expressive-QAOA,8,['random', 0.5],2,22,0.9444444444425955,2968, 51, 292.4330070000142, 291.3388649990666
expressive-QAOA,8,['random', 0.5],2,23,0.9999999952004849,4758, 75, 479.2337511999649, 477.3897966007353
expressive-QAOA,8,['random', 0.5],2,24,0.9999999999984042,3135, 48, 314.07338189997245, 312.8922721010167
expressive-QAOA,8,['random', 0.5],2,26,0.9999999989587806,6837, 107, 683.6342291000183, 681.0382556992117
expressive-QAOA,8,['random', 0.5],2,27,0.9999999999930047,3960, 64, 396.07366929994896, 393.74076590075856
expressive-QAOA,8,['random', 0.5],2,28,0.999999999970217,4544, 56, 463.0510932999896, 460.33702959888615
expressive-QAOA,8,['random', 0.5],2,29,0.9999999999894472,3417, 35, 351.4158368000062, 349.3366712979623
expressive-QAOA,8,['random', 0.5],2,30,0.9444444444327728,2860, 45, 290.3294645000133, 288.57103689963697
expressive-QAOA,8,['random', 0.5],2,31,0.9999999953398743,5106, 64, 517.9811365000205, 515.9439431996434

expressive-QAOA,8,['random', 0.7],2,0,0.9999999999827895,4087, 58, 427.31713189999573, 424.7926048000227
expressive-QAOA,8,['random', 0.7],2,1,0.9999999999934917,4473, 51, 468.5194176000077, 465.77574619901134
expressive-QAOA,8,['random', 0.7],2,2,0.9999999999951247,5986, 73, 630.9183117999928, 628.3009850027156
expressive-QAOA,8,['random', 0.7],2,3,0.9999999999737254,6900, 84, 722.3327110999962, 718.1028565022862
expressive-QAOA,8,['random', 0.7],2,4,0.9999999999953685,5520, 77, 563.8164297000039, 561.4707869989215
expressive-QAOA,8,['random', 0.7],2,5,0.9999999999991306,5494, 70, 561.4605944000068, 558.2186467989231
expressive-QAOA,8,['random', 0.7],2,6,0.9999999999912977,6700, 87, 678.5779924999806, 674.6947154027293
expressive-QAOA,8,['random', 0.7],2,7,0.9999999999239281,5530, 58, 584.9203390999464, 581.4472203012556
expressive-QAOA,8,['random', 0.7],2,8,0.9999999958006529,8932, 97, 931.0136872999719, 927.2402499999152
expressive-QAOA,8,['random', 0.7],2,9,0.9999999999978171,4526, 43, 472.4228186000255, 470.4657777007669
expressive-QAOA,8,['random', 0.7],2,10,0.9999999999975149,8395, 89, 871.0313747000182, 867.4851218999247
