MA-QAOA,8,['random', 0.5],1,0,0.8974833632175753, 27, 31.31511092185974
MA-QAOA,8,['random', 0.5],1,1,0.9999999999996371, 30, 50.97849702835083
MA-QAOA,8,['random', 0.5],1,2,0.8749999999986319, 30, 34.83480978012085
MA-QAOA,8,['random', 0.5],1,3,0.8999999999949472, 24, 33.999833822250366
MA-QAOA,8,['random', 0.5],1,4,0.9999999999941517, 34, 46.00111794471741
MA-QAOA,8,['random', 0.5],1,5,0.8999999999850932, 49, 56.785914182662964
MA-QAOA,8,['random', 0.5],1,6,0.9444444444435004, 32, 37.296855211257935
MA-QAOA,8,['random', 0.5],1,7,0.8571428571407582, 58, 89.20093011856079
MA-QAOA,8,['random', 0.5],1,8,0.8928571428406548, 77, 157.6343150138855
MA-QAOA,8,['random', 0.5],1,9,0.9090909090783904, 36, 50.98329401016235
MA-QAOA,8,['random', 0.5],1,10,0.888888888857822, 27, 30.33277201652527
MA-QAOA,8,['random', 0.5],1,11,0.909090909089445, 31, 43.06960606575012
MA-QAOA,8,['random', 0.5],1,12,0.9545454545389981, 28, 46.504825830459595
MA-QAOA,8,['random', 0.5],1,13,0.9077350269163442, 27, 33.35947299003601
MA-QAOA,8,['random', 0.5],1,14,0.9161227516401439, 33, 48.90397024154663
MA-QAOA,8,['random', 0.5],1,15,0.999999999981361, 49, 67.73612999916077
MA-QAOA,8,['random', 0.5],1,16,0.8928571428564097, 47, 74.83966779708862
MA-QAOA,8,['random', 0.5],1,17,0.9374999999748757, 25, 25.912489891052246
MA-QAOA,8,['random', 0.5],1,18,0.9166666666402041, 56, 85.5229823589325
MA-QAOA,8,['random', 0.5],1,19,0.9166666666599063, 63, 113.58927369117737
MA-QAOA,8,['random', 0.5],1,20,0.949999999999131, 32, 44.04054880142212
MA-QAOA,8,['random', 0.5],1,21,0.95454545453907, 45, 70.55500602722168
MA-QAOA,8,['random', 0.5],1,22,0.8419278076692197, 28, 26.785896062850952
MA-QAOA,8,['random', 0.5],1,23,0.9999999999992655, 29, 42.14226937294006
MA-QAOA,8,['random', 0.5],1,24,0.8999999999993747, 29, 43.11177897453308
MA-QAOA,8,['random', 0.5],1,25,0.9530389187892712, 49, 60.59064197540283
MA-QAOA,8,['random', 0.5],1,26,0.8333333333224449, 25, 25.003119230270386
MA-QAOA,8,['random', 0.5],1,27,0.9444444444106822, 50, 54.07006502151489
MA-QAOA,8,['random', 0.5],1,28,0.961538461532995, 44, 83.81103992462158
MA-QAOA,8,['random', 0.5],1,29,0.9583333333300854, 42, 65.75651597976685
MA-QAOA,8,['random', 0.5],1,30,0.9444444444422749, 33, 34.76968502998352
MA-QAOA,8,['random', 0.5],1,31,0.8928571428532989, 45, 90.57603979110718
MA-QAOA,8,['random', 0.5],1,32,0.916666666661909, 33, 52.98773670196533
MA-QAOA,8,['random', 0.5],1,33,0.9999999999893294, 23, 25.13377809524536
MA-QAOA,8,['random', 0.5],1,34,0.9999999999956363, 34, 42.62507486343384
MA-QAOA,8,['random', 0.5],1,35,0.9999999999967144, 25, 38.81516695022583
MA-QAOA,8,['random', 0.5],1,36,0.8333333333281124, 29, 28.954469919204712
MA-QAOA,8,['random', 0.5],1,37,0.8419278076841784, 27, 26.13494873046875
MA-QAOA,8,['random', 0.5],1,38,0.9090909090892282, 38, 52.61058688163757
MA-QAOA,8,['random', 0.5],1,39,0.9999999999919389, 48, 109.33210706710815
MA-QAOA,8,['random', 0.5],1,40,0.9499999999870805, 36, 47.459043979644775
MA-QAOA,8,['random', 0.5],1,41,0.9444444444430246, 32, 36.03999900817871
MA-QAOA,8,['random', 0.5],1,42,0.8846153846117917, 33, 46.725321769714355
MA-QAOA,8,['random', 0.5],1,43,0.9545454545402626, 37, 54.33128499984741
MA-QAOA,8,['random', 0.5],1,44,0.9615384615383861, 43, 60.72675275802612
MA-QAOA,8,['random', 0.5],1,45,0.9615384615356828, 48, 80.6587610244751
MA-QAOA,8,['random', 0.5],1,46,0.9077350269053941, 26, 32.75558805465698
MA-QAOA,8,['random', 0.5],1,47,0.9583333333299228, 31, 51.293869733810425
MA-QAOA,8,['random', 0.5],1,48,0.9583333333284463, 33, 50.940865993499756
MA-QAOA,8,['random', 0.5],1,49,0.9499999999959196, 36, 43.982555866241455
MA-QAOA,8,['random', 0.5],1,50,0.9077350269124633, 27, 36.50312304496765
MA-QAOA,8,['random', 0.5],1,51,0.7999999999960629, 28, 32.72778511047363
MA-QAOA,8,['random', 0.5],1,52,0.9999999999987192, 37, 55.34349703788757
MA-QAOA,8,['random', 0.5],1,53,0.8999999999984587, 27, 36.13907313346863
MA-QAOA,8,['random', 0.5],1,54,0.8181818181793704, 33, 46.79430890083313
MA-QAOA,8,['random', 0.5],1,55,0.9444444444364161, 30, 36.170165061950684
MA-QAOA,8,['random', 0.5],1,56,0.9999999999990768, 29, 48.61919188499451
MA-QAOA,8,['random', 0.5],1,57,0.8571428571427749, 20, 18.396951913833618
MA-QAOA,8,['random', 0.5],1,58,0.9166666666609785, 46, 89.69235825538635
MA-QAOA,8,['random', 0.5],1,59,0.8846687836243496, 22, 23.885224103927612
MA-QAOA,8,['random', 0.5],1,60,0.8999999999945268, 43, 76.78171896934509
MA-QAOA,8,['random', 0.5],1,61,0.9166666666650917, 42, 68.92810916900635
MA-QAOA,8,['random', 0.5],1,62,0.916666666661785, 31, 43.75014805793762
MA-QAOA,8,['random', 0.5],1,63,0.863636363631058, 30, 41.19448900222778
MA-QAOA,8,['random', 0.5],1,64,0.9499999999925051, 26, 36.85875487327576
MA-QAOA,8,['random', 0.5],1,65,0.9077350269096783, 36, 44.432523012161255
MA-QAOA,8,['random', 0.5],1,66,0.9999999999995028, 36, 47.961068868637085
MA-QAOA,8,['random', 0.5],1,67,0.9999999999993731, 42, 73.15743803977966
MA-QAOA,8,['random', 0.5],1,68,0.7797591153773976, 24, 28.401496171951294
MA-QAOA,8,['random', 0.5],1,69,0.8333333333248683, 46, 70.79283404350281
MA-QAOA,8,['random', 0.5],1,70,0.9999999999791247, 36, 61.34167718887329
MA-QAOA,8,['random', 0.5],1,71,0.9615772971697946, 32, 48.675811767578125
MA-QAOA,8,['random', 0.5],1,72,0.8333333333265213, 45, 54.68487286567688
MA-QAOA,8,['random', 0.5],1,73,0.8636363636301154, 55, 79.31112694740295
MA-QAOA,8,['random', 0.5],1,74,0.9577350269124144, 51, 84.84394478797913
MA-QAOA,8,['random', 0.5],1,75,0.833333333328563, 31, 40.158562898635864
MA-QAOA,8,['random', 0.5],1,76,0.9583333333320013, 31, 54.56955313682556
MA-QAOA,8,['random', 0.5],1,77,0.7916666666646819, 67, 94.60729694366455
MA-QAOA,8,['random', 0.5],1,78,0.9999999999994799, 32, 50.88296914100647
MA-QAOA,8,['random', 0.5],1,79,0.9999999999982521, 34, 68.61352109909058
MA-QAOA,8,['random', 0.5],1,80,0.9499999999977836, 32, 44.501559019088745
MA-QAOA,8,['random', 0.5],1,81,0.9090909090899699, 25, 35.396790981292725
MA-QAOA,8,['random', 0.5],1,82,0.9230769230723491, 34, 54.420133113861084
MA-QAOA,8,['random', 0.5],1,83,0.8571428571418542, 54, 96.15319204330444
MA-QAOA,8,['random', 0.5],1,84,0.8181818181810243, 55, 70.64879322052002
MA-QAOA,8,['random', 0.5],1,85,0.9444444444342268, 48, 80.90816378593445
MA-QAOA,8,['random', 0.5],1,86,0.8878917115086296, 30, 43.100597858428955
MA-QAOA,8,['random', 0.5],1,87,0.9090909090698998, 35, 48.37422227859497
MA-QAOA,8,['random', 0.5],1,88,0.7942750946490623, 34, 37.66527986526489
MA-QAOA,8,['random', 0.5],1,89,0.9999999999954121, 31, 47.32806992530823
MA-QAOA,8,['random', 0.5],1,90,0.9499999999984998, 28, 36.3829140663147
MA-QAOA,8,['random', 0.5],1,91,0.9140965939081188, 22, 30.154475927352905
MA-QAOA,8,['random', 0.5],1,92,0.8333333333173362, 14, 11.658447742462158
MA-QAOA,8,['random', 0.5],1,93,0.9545454545446332, 43, 56.29461193084717
MA-QAOA,8,['random', 0.5],1,94,0.8214285714126385, 26, 41.512129068374634
MA-QAOA,8,['random', 0.5],1,95,0.9499999999888221, 31, 41.67762303352356
MA-QAOA,8,['random', 0.5],1,96,0.999999999999223, 29, 48.62514591217041
MA-QAOA,8,['random', 0.5],1,97,0.9545454545374942, 32, 45.62159013748169
MA-QAOA,8,['random', 0.5],1,98,0.9090909090438273, 66, 96.58376693725586
MA-QAOA,8,['random', 0.5],1,99,0.9230769230767089, 37, 61.96594309806824
