star-graph, 8,0.5,1,0,0.9999999999952642,1.5707975913923056,1.5707961509673067,1.5707910650598147,1.1228040505790426,1.570795218962906,1.5708040913091783,1.5707896817807758,3.1415920731721183,-0.7853983001326317,0.7853980371700252,0.7853977170432016,1.2058246911197414,-0.7853981193957679,0.7853973605612856,0.7853991042496858
star-graph, 8,0.5,1,1,0.9999999999995142,1.5707968084723143,1.570796170654727,2.8394210450133586,1.5707942664821786,4.712389549460674,1.5707954569340594,4.712388632289166,3.1415931589863573,2.3561938353875687,2.3561945317866044,0.31852754710554715,0.7853983964716914,-0.7853980090038275,0.7853977571960212,0.7853977313489074
star-graph, 8,0.5,1,2,0.9999999999981556,1.5707956808994243,4.712386493805705,1.5707941350558552,-1.5707981602321317,1.5707956582074036,1.5707938081563393,1.5707965032135862,4.995398708999006e-07,0.7853989052122008,0.7853976770909368,0.7853973813933313,2.3561945759820224,2.356194762744058,2.3561946337937947,2.3561950953724526
star-graph, 8,0.5,1,3,0.999999999999767,1.5707955483196405,1.5707960499996632,1.009459352920839,1.5707967634085942,1.5707965293178479,1.570796271824776,1.5707962112418865,1.5707960416772575,2.3561945254759316,0.7853993017415439,0.16155234447342479,0.7853980800617388,2.3561945758988823,0.7853976470905956,2.3561946795844855
star-graph, 8,0.5,1,4,0.9999999999852465,1.5707972445024112,4.712392936924363,2.0010775590276038,-1.5708037289330496,1.5707978535429865,1.5708061811107625,4.712381284949088,3.1415781692143763,0.7853988070870042,2.3561940563425807,-0.5943270128837868,0.7853995928517469,0.7853982969995964,2.3562147110051117,0.7853987647471654
star-graph, 8,0.5,1,5,0.8999999999999698,1.5707965263268218,1.6832153707182822,1.570795924351092,1.2759131359017073,1.5707964438877169,1.5707960741746143,1.5707965328451547,1.5707962019600696,0.7853982784429475,3.650226304266581,0.7853983221387087,2.0562943884543925,3.926990892597454,2.356194703089929,-0.7853981604331831
star-graph, 8,0.5,1,6,0.999999999996889,1.570795730632007,1.5707963651837578,-1.5707954038700787,1.5707981454604256,1.570798363440213,1.570791727462627,1.5708047998330612,3.1415933464112693,2.356194549253594,2.3561944753343647,2.35619442975248,2.3561949643317663,0.7853989571340781,-2.35619507545351,0.7853985139583312
star-graph, 8,0.5,1,7,0.9999999999975324,1.5707980114928664,1.5707965590780226,1.5707968362951956,1.5707929120741797,1.5707992703756621,1.5707967838498462,1.5707947942922833,1.5707954664985047,2.3561937421326777,2.3561941744544113,0.7853952197264132,0.7853975940876738,0.7853987249084488,2.3561943420227753,2.356195232360011
star-graph, 8,0.5,1,8,0.9999999999952865,1.5707956056747154,1.5707948803995964,1.5707998473439124,1.5707942778307034,1.5708010985713057,1.5707954469571885,1.5707996757169782,-1.5707953186359767,2.356192291163031,2.3561934715011725,2.3561955658959124,0.7853990904816874,-0.7854008184195701,3.926989176329858,0.7853991274479282
star-graph, 8,0.5,1,9,0.9090909090908287,1.5707962494250185,1.5707964641884504,1.5802264517452358,1.5707966809987859,1.5707956805034395,1.5707965041673493,1.570796444343992,2.1095130584520827e-08,0.7853979612413671,0.7853977605903015,-0.18295459465146968,0.7853981678331992,2.3561945974419776,2.356194551093196,-0.7853983076201104
