QAOA,8,['random', 0.5],3,0,0.8997065504581576, 30, 34.01855731010437
QAOA,8,['random', 0.5],3,1,0.7930891073902973, 16, 19.790963411331177
QAOA,8,['random', 0.5],3,2,0.63009971221688, 21, 29.645766496658325
QAOA,8,['random', 0.5],3,3,0.9598777691428264, 25, 31.40215277671814
QAOA,8,['random', 0.5],3,4,0.9305064175159554, 80, 98.89118337631226
QAOA,8,['random', 0.5],3,5,0.8625462008145106, 21, 25.337366819381714
QAOA,8,['random', 0.5],3,6,0.7489611274768782, 20, 23.71562671661377
QAOA,8,['random', 0.5],3,7,0.8257597692387549, 19, 26.82135820388794
QAOA,8,['random', 0.5],3,8,0.7528063854034013, 31, 37.892232179641724
QAOA,8,['random', 0.5],3,9,0.8351366713644417, 21, 21.992985725402832
QAOA,8,['random', 0.5],3,10,0.7060044325960031, 22, 26.394975900650024
QAOA,8,['random', 0.5],3,11,0.8536723030073884, 29, 31.015615701675415
QAOA,8,['random', 0.5],3,12,0.8882133409686271, 30, 31.93582248687744
QAOA,8,['random', 0.5],3,13,0.9276714930796551, 23, 25.3282527923584
QAOA,8,['random', 0.5],3,14,0.7331444997309624, 18, 24.47763419151306
QAOA,8,['random', 0.5],3,15,0.894706271849215, 22, 26.19423508644104
QAOA,8,['random', 0.5],3,16,0.8319464998230028, 46, 64.48180079460144
QAOA,8,['random', 0.5],3,17,0.9120909628233203, 19, 21.604228973388672
QAOA,8,['random', 0.5],3,18,0.8704661743127331, 38, 42.08227896690369
QAOA,8,['random', 0.5],3,19,0.9176960559820245, 31, 37.768622159957886
QAOA,8,['random', 0.5],3,20,0.9212836244573479, 34, 42.900662660598755
QAOA,8,['random', 0.5],3,21,0.905131413744381, 26, 31.94340705871582
QAOA,8,['random', 0.5],3,22,0.8294208713794772, 35, 40.58118438720703
QAOA,8,['random', 0.5],3,23,0.9163876826796635, 29, 35.00820708274841
QAOA,8,['random', 0.5],3,24,0.8352003301840677, 21, 22.851099729537964
QAOA,8,['random', 0.5],3,25,0.8165811095403919, 19, 21.93670153617859
QAOA,8,['random', 0.5],3,26,0.81820563812295, 25, 29.987434148788452
QAOA,8,['random', 0.5],3,27,0.8954384007324637, 22, 26.424132347106934
QAOA,8,['random', 0.5],3,28,0.8882238101514205, 28, 35.997336626052856
QAOA,8,['random', 0.5],3,29,0.9129620123954023, 28, 31.117414474487305
QAOA,8,['random', 0.5],3,30,0.9255979855759099, 24, 29.301714420318604
QAOA,8,['random', 0.5],3,31,0.8357475437209706, 41, 62.82432460784912
QAOA,8,['random', 0.5],3,32,0.6667965838169568, 14, 18.423726081848145
QAOA,8,['random', 0.5],3,33,0.9658269030525461, 18, 32.92574119567871
QAOA,8,['random', 0.5],3,34,0.7208965972177713, 20, 22.514832735061646
QAOA,8,['random', 0.5],3,35,0.885815566820433, 25, 32.03101944923401
QAOA,8,['random', 0.5],3,36,0.8395282674704944, 20, 22.73241424560547
QAOA,8,['random', 0.5],3,37,0.894089910281877, 33, 42.20936036109924
QAOA,8,['random', 0.5],3,38,0.8905489580880588, 28, 35.267956018447876
QAOA,8,['random', 0.5],3,39,0.9401986843168503, 27, 35.704694986343384
QAOA,8,['random', 0.5],3,40,0.8753810571065778, 38, 49.74017024040222
QAOA,8,['random', 0.5],3,41,0.8568740026847033, 31, 40.70196175575256
QAOA,8,['random', 0.5],3,42,0.6743786798747623, 30, 36.64703917503357
QAOA,8,['random', 0.5],3,43,0.8843421960488161, 22, 25.551111221313477
QAOA,8,['random', 0.5],3,44,0.8457380836759486, 30, 31.158766508102417
QAOA,8,['random', 0.5],3,45,0.7343476148633994, 36, 45.678380727767944
QAOA,8,['random', 0.5],3,46,0.9398182191906596, 29, 48.718862533569336
QAOA,8,['random', 0.5],3,47,0.8140811798922254, 48, 51.788902282714844
QAOA,8,['random', 0.5],3,48,0.9346784366397071, 25, 26.869529724121094
QAOA,8,['random', 0.5],3,49,0.902575530694423, 22, 26.981887817382812
QAOA,8,['random', 0.5],3,50,0.882519170831471, 26, 34.97158622741699
QAOA,8,['random', 0.5],3,51,0.8775172458094624, 23, 27.834476232528687
QAOA,8,['random', 0.5],3,52,0.7753908716260055, 33, 40.096776723861694
QAOA,8,['random', 0.5],3,53,0.7178092504778167, 28, 30.79112219810486
QAOA,8,['random', 0.5],3,54,0.8201319194531276, 24, 29.86807870864868
QAOA,8,['random', 0.5],3,55,0.9186942976926772, 20, 28.077362537384033
QAOA,8,['random', 0.5],3,56,0.8223480744355609, 32, 36.32204294204712
QAOA,8,['random', 0.5],3,57,0.8721496722370067, 31, 33.80953931808472
QAOA,8,['random', 0.5],3,58,0.8425980125590972, 31, 44.185872077941895
QAOA,8,['random', 0.5],3,59,0.8469829200465662, 23, 22.46330451965332
