heuristic_select,8,['random', 0.7],1,0,0.9999997073176154
heuristic_select,8,['random', 0.7],1,1,0.9999997621948304
heuristic_select,8,['random', 0.7],1,2,0.9999997169003743
heuristic_select,8,['random', 0.7],1,3,0.9999998074912391
heuristic_select,8,['random', 0.7],1,4,0.9999997621961318
heuristic_select,8,['random', 0.7],1,5,0.9999998150396642
heuristic_select,8,['random', 0.7],1,6,0.9999996707331058
heuristic_select,8,['random', 0.7],1,7,0.9999997919204764
heuristic_select,8,['random', 0.7],1,8,0.9999997674802574
heuristic_select,8,['random', 0.7],1,9,0.9999997848430348
heuristic_select,8,['random', 0.7],1,10,0.9999997169003743
heuristic_select,8,['random', 0.7],1,11,0.9999997886185814
heuristic_select,8,['random', 0.7],1,12,0.9999998203251564
heuristic_select,8,['random', 0.7],1,13,0.999999735773227
heuristic_select,8,['random', 0.7],1,14,0.9999996829285558
heuristic_select,8,['random', 0.7],1,15,0.9999997754064456
heuristic_select,8,['random', 0.7],1,16,0.9999997991868322
heuristic_select,8,['random', 0.7],1,17,0.9999997549888497
heuristic_select,8,['random', 0.7],1,18,0.9999997780485081
heuristic_select,8,['random', 0.7],1,19,0.9999997357736826
heuristic_select,8,['random', 0.7],1,20,0.9999997926828729
heuristic_select,8,['random', 0.7],1,21,0.9999998074912388
heuristic_select,8,['random', 0.7],1,22,0.9999996697171031
heuristic_select,8,['random', 0.7],1,23,0.9999997252036094
heuristic_select,8,['random', 0.7],1,24,0.9999997694001007
heuristic_select,8,['random', 0.7],1,25,0.9999997508717043
heuristic_select,8,['random', 0.7],1,26,0.9999995853678484
heuristic_select,8,['random', 0.7],1,27,0.9999997073176151
heuristic_select,8,['random', 0.7],1,28,0.9999998117376554
heuristic_select,8,['random', 0.7],1,29,0.9999997886185814
heuristic_select,8,['random', 0.7],1,30,0.9999997848430345
heuristic_select,8,['random', 0.7],1,31,0.9999998203251564
heuristic_select,8,['random', 0.7],1,32,0.9999997168984213
heuristic_select,8,['random', 0.7],1,33,0.9999997508717043
heuristic_select,8,['random', 0.7],1,34,0.9999997621948304
heuristic_select,8,['random', 0.7],1,35,0.9999997754064456
heuristic_select,8,['random', 0.7],1,36,0.9999997982250881
heuristic_select,8,['random', 0.7],1,37,0.9999997848430348
heuristic_select,8,['random', 0.7],1,38,0.9999997820127413
heuristic_select,8,['random', 0.7],1,39,0.9999998301394434
heuristic_select,8,['random', 0.7],1,40,0.9999996951234796
heuristic_select,8,['random', 0.7],1,41,0.9999997055752959
heuristic_select,8,['random', 0.7],1,42,0.9999998203251564
heuristic_select,8,['random', 0.7],1,43,0.9999998641107738
heuristic_select,8,['random', 0.7],1,44,0.9999997621955625
heuristic_select,8,['random', 0.7],1,45,0.9999997926828729
heuristic_select,8,['random', 0.7],1,46,0.9999997682924987
heuristic_select,8,['random', 0.7],1,47,0.9999997919204766
heuristic_select,8,['random', 0.7],1,48,0.9999996829287835
heuristic_select,8,['random', 0.7],1,49,0.9999997735199087
heuristic_select,8,['random', 0.7],1,50,0.9999997508717046
heuristic_select,8,['random', 0.7],1,51,0.9999997439021248
heuristic_select,8,['random', 0.7],1,52,0.9999997682924989
heuristic_select,8,['random', 0.7],1,53,0.9999996951234796
heuristic_select,8,['random', 0.7],1,54,0.9999996723587102
heuristic_select,8,['random', 0.7],1,55,0.99999969512348
heuristic_select,8,['random', 0.7],1,56,0.9999996829290438
heuristic_select,8,['random', 0.7],1,57,0.9999997569101841
heuristic_select,8,['random', 0.7],1,58,0.9999997735199087
heuristic_select,8,['random', 0.7],1,59,0.9999996396913854
heuristic_select,8,['random', 0.7],1,60,0.9999997126534697
heuristic_select,8,['random', 0.7],1,61,0.9999997674802574
heuristic_select,8,['random', 0.7],1,62,0.9999997055772484
heuristic_select,8,['random', 0.7],1,63,0.9999997926828729
heuristic_select,8,['random', 0.7],1,64,0.9999996376326349
heuristic_select,8,['random', 0.7],1,65,0.9999997674802574
heuristic_select,8,['random', 0.7],1,66,0.9999997317079896
heuristic_select,8,['random', 0.7],1,67,0.9999998292673825
heuristic_select,8,['random', 0.7],1,68,0.99999969512348
heuristic_select,8,['random', 0.7],1,69,0.9999998170732467
heuristic_select,8,['random', 0.7],1,70,0.9999997926828729
heuristic_select,8,['random', 0.7],1,71,0.9999997508717043
heuristic_select,8,['random', 0.7],1,72,0.9999998074912391
heuristic_select,8,['random', 0.7],1,73,0.9999997169003739
heuristic_select,8,['random', 0.7],1,74,0.9999997357732268
heuristic_select,8,['random', 0.7],1,75,0.9999997674802577
heuristic_select,8,['random', 0.7],1,76,0.999999809755083
heuristic_select,8,['random', 0.7],1,77,0.9999996928362909
heuristic_select,8,['random', 0.7],1,78,0.9999997560983632
heuristic_select,8,['random', 0.7],1,79,0.9999997991868325
heuristic_select,8,['random', 0.7],1,80,0.9999997926828729
heuristic_select,8,['random', 0.7],1,81,0.9999998188143648
heuristic_select,8,['random', 0.7],1,82,0.9999997674802574
heuristic_select,8,['random', 0.7],1,83,0.9999997463419333
heuristic_select,8,['random', 0.7],1,84,0.9999997282235
heuristic_select,8,['random', 0.7],1,85,0.9999997991868325
heuristic_select,8,['random', 0.7],1,86,0.9999997926828729
heuristic_select,8,['random', 0.7],1,87,0.9999997961681133
heuristic_select,8,['random', 0.7],1,88,0.9999997926828729
heuristic_select,8,['random', 0.7],1,89,0.9999997395466258
heuristic_select,8,['random', 0.7],1,90,0.9999997848430348
heuristic_select,8,['random', 0.7],1,91,0.9999996829272413
heuristic_select,8,['random', 0.7],1,92,0.9999997682924989
heuristic_select,8,['random', 0.7],1,93,0.9999997508717043
heuristic_select,8,['random', 0.7],1,94,0.9999997886185814
heuristic_select,8,['random', 0.7],1,95,0.9999997040671076
heuristic_select,8,['random', 0.7],1,96,0.9999997463419333
heuristic_select,8,['random', 0.7],1,97,0.9999997508717043
heuristic_select,8,['random', 0.7],1,98,0.9999997395466258
heuristic_select,8,['random', 0.7],1,99,0.9999997674802574
