MIS_unconstrained_QAOA variational_lambda, 8, 0.4, 1, 1, 1, 0.8078971293847831, 0.69377123787410989, 0.172987837566477108, 135, 24
MIS_unconstrained_QAOA variational_lambda, 8, 0.4, 2, 1, 1, 0.7766956815902586, 0.61109301243013866, 0.10409808398711215, 116, 19
MIS_unconstrained_QAOA variational_lambda, 8, 0.4, 3, 1, 1, 0.9439493945551011, 0.60798012312447801, 0.23679812123974019, 81, 11
MIS_unconstrained_QAOA variational_lambda, 8, 0.4, 4, 1, 1, 0.7655452589788275, 0.707225123239124, 0.1472324212481405, 109, 20
MIS_unconstrained_QAOA variational_lambda, 8, 0.4, 5, 1, 1, 0.6529338350068565, 0.645011368100466423, 0.142700713247976135, 120, 22
MIS_unconstrained_QAOA variational_lambda, 8, 0.4, 6, 1, 1, 0.8454385838777412, 0.591798174843144536, 0.1199712437751234, 100, 19
MIS_unconstrained_QAOA variational_lambda, 8, 0.4, 7, 1, 1, 0.8629150667523109, 0.539660308012434795, 0.09302238563639113, 91, 18
MIS_unconstrained_QAOA variational_lambda, 8, 0.4, 8, 1, 1, 1.3584359972860323, 0.66612130034235432, 0.115335582439646979, 274, 53
MIS_unconstrained_QAOA variational_lambda, 8, 0.4, 9, 1, 1, 0.8373006784300497, 0.66923126929123435, 0.18698721112272002, 142, 27
MIS_unconstrained_QAOA variational_lambda, 8, 0.4, 10, 1, 1, 0.803123780974987, 0.5981927398674769, 0.109128937747891239, 770, 82
