MIS_unconstrained_QAOA additional_RX, 8, 0.4, 1, 1, 3, 0.8953391223391662, 0.7519976341436633, 0.3027300325793642, 560, 33
MIS_unconstrained_QAOA additional_RX, 8, 0.4, 2, 1, 3, 0.882336580659861, 0.5787607382270075, 0.17758738159631657, 280, 17
MIS_unconstrained_QAOA additional_RX, 8, 0.4, 3, 1, 3, 0.9895037482131038, 0.6583349703059982, 0.3602584599377043, 290, 17
MIS_unconstrained_QAOA additional_RX, 8, 0.4, 4, 1, 3, 0.8530385796974027, 0.5738983367814208, 0.07229814353956558, 320, 26
MIS_unconstrained_QAOA additional_RX, 8, 0.4, 5, 1, 3, 0.7136842394422684, 0.7356378721200713, 0.10540955029336281, 270, 20
MIS_unconstrained_QAOA additional_RX, 8, 0.4, 6, 1, 3, 0.7390104295202071, 0.8314986919838261, 0.10353807703644229, 490, 32
MIS_unconstrained_QAOA additional_RX, 8, 0.4, 7, 1, 3, 0.803221498528151, 0.7248085178977531, 0.17948116344983622, 600, 47
MIS_unconstrained_QAOA additional_RX, 8, 0.4, 8, 1, 3, 0.8218899444952159, 0.6886595858572262, 0.19825949266458107, 720, 53
MIS_unconstrained_QAOA additional_RX, 8, 0.4, 9, 1, 3, 0.9579291320266342, 0.7782303705990055, 0.5179466107171449, 330, 27
MIS_unconstrained_QAOA additional_RX, 8, 0.4, 10, 1, 3, 0.9573794144477699, 0.22586720492318557, 0.021344696019011997, 370, 25
MIS_unconstrained_QAOA additional_RX, 8, 0.4, 10, 1, 3, 0.8359366407849547, 0.6545679728162996, 0.17103559290952058, 230, 17
