MIS_unconstrained_QAOA original, 8, 0.4, 1, 1, 1, 0.8097290245140368, 0.6916405795957775, 0.17375221521350936, 36, 8
MIS_unconstrained_QAOA original, 8, 0.4, 2, 1, 1, 0.6967880842912793, 0.6922243200277395, 0.08320376642493722, 36, 9
MIS_unconstrained_QAOA original, 8, 0.4, 3, 1, 1, 0.9062020212537121, 0.6444125924610457, 0.2277600275046338, 48, 12
MIS_unconstrained_QAOA original, 8, 0.4, 4, 1, 1, 1.3572564834500909, 0.06482691591004164, 0.0034086337388561034, 45, 10
MIS_unconstrained_QAOA original, 8, 0.4, 5, 1, 1, 0.5525081975683211, 0.7509035465076904, 0.018841260653936997, 39, 11
MIS_unconstrained_QAOA original, 8, 0.4, 6, 1, 1, 0.7569167479590166, 0.6920796069407052, 0.09043068243334645, 45, 10
MIS_unconstrained_QAOA original, 8, 0.4, 7, 1, 1, 0.6596288849917283, 0.6969717014426007, 0.05834453835888902, 147, 22
MIS_unconstrained_QAOA original, 8, 0.4, 8, 1, 1, 0.6977192130179254, 0.6803713853204385, 0.07748846812339544, 30, 6
MIS_unconstrained_QAOA original, 8, 0.4, 9, 1, 1, 1.3333333333333337, 0.16038622857309304, 0.015625000161328357, 30, 7
MIS_unconstrained_QAOA original, 8, 0.4, 10, 1, 1, 0.7306816275291541, 0.6809947029824868, 0.08526272680300181, 45, 9
