TR_Most_MA,8,random0.5,1,0,0.8888835180365832
TR_Most_MA,8,random0.5,1,1,0.9196210665418585
TR_Most_MA,8,random0.5,1,2,0.7840657959305476
TR_Most_MA,8,random0.5,1,3,0.899996628694111
TR_Most_MA,8,random0.5,1,4,0.9573197112274403
TR_Most_MA,8,random0.5,1,5,0.8687842479869083
TR_Most_MA,8,random0.5,1,6,0.9407473402451285
TR_Most_MA,8,random0.5,1,7,0.8569023326006511
TR_Most_MA,8,random0.5,1,8,0.8341339814173386
TR_Most_MA,8,random0.5,1,9,0.9044122559616188
TR_Most_MA,8,random0.5,1,10,0.833333777363531
TR_Most_MA,8,random0.5,1,11,0.8967723474452476
TR_Most_MA,8,random0.5,1,12,0.91605382173658
TR_Most_MA,8,random0.5,1,13,0.9068235778337378
TR_Most_MA,8,random0.5,1,14,0.9509966258187941
TR_Most_MA,8,random0.5,1,15,0.9974889573072071
TR_Most_MA,8,random0.5,1,16,0.7902476882795332
TR_Most_MA,8,random0.5,1,17,0.9374922835391362
TR_Most_MA,8,random0.5,1,18,0.9125037005862934
TR_Most_MA,8,random0.5,1,19,0.8742521094246075
TR_Most_MA,8,random0.5,1,20,0.9499929185316617
TR_Most_MA,8,random0.5,1,21,0.9090851660502934
TR_Most_MA,8,random0.5,1,22,0.8330742177940265
TR_Most_MA,8,random0.5,1,23,0.9563054252404548
TR_Most_MA,8,random0.5,1,24,0.8754821995701683
TR_Most_MA,8,random0.5,1,26,0.8333329551314687
TR_Most_MA,8,random0.5,1,27,0.8888888881010514
TR_Most_MA,8,random0.5,1,28,0.9072300526562969
TR_Most_MA,8,random0.5,1,29,0.9327335150811263
TR_Most_MA,8,random0.5,1,30,0.8974252087333182
TR_Most_MA,8,random0.5,1,31,0.7142857140947061
TR_Most_MA,8,random0.5,1,32,0.8744255399571089
TR_Most_MA,8,random0.5,1,33,0.9999916971769061
TR_Most_MA,8,random0.5,1,34,0.9360342798218161
TR_Most_MA,8,random0.5,1,35,0.9479746720523788
TR_Most_MA,8,random0.5,1,36,0.8333294826387844
TR_Most_MA,8,random0.5,1,37,0.8333332621162501
TR_Most_MA,8,random0.5,1,38,0.8500547506927864
TR_Most_MA,8,random0.5,1,39,0.9209067962464821
TR_Most_MA,8,random0.5,1,40,0.8996234814199628
TR_Most_MA,8,random0.5,1,41,0.8888888875733113
TR_Most_MA,8,random0.5,1,42,0.7978842366864962
TR_Most_MA,8,random0.5,1,43,0.9493306933236147
TR_Most_MA,8,random0.5,1,44,0.8730200656270769
TR_Most_MA,8,random0.5,1,45,0.9430663053674604
TR_Most_MA,8,random0.5,1,46,0.8999815105679415
TR_Most_MA,8,random0.5,1,47,0.9111429746949883
TR_Most_MA,8,random0.5,1,48,0.9129431710726083
TR_Most_MA,8,random0.5,1,49,0.8950163891347362
TR_Most_MA,8,random0.5,1,50,0.945313241372434
