star-graph,8,['random', 0.5],1,0,0.9999999999959618, 432, 22, 20.130459785461426, 19.90105652809143
star-graph,8,['random', 0.5],1,1,0.999999999997706, 352, 19, 16.33631443977356, 16.138875722885132
star-graph,8,['random', 0.5],1,2,0.9999999999995234, 624, 31, 28.840532541275024, 28.47805905342102
star-graph,8,['random', 0.5],1,3,0.999999999999617, 384, 19, 17.820364713668823, 17.58108377456665
star-graph,8,['random', 0.5],1,4,0.9999999999979365, 384, 20, 17.769862413406372, 17.615636348724365
star-graph,8,['random', 0.5],1,5,0.999999999998462, 528, 26, 24.105626106262207, 23.918632745742798
star-graph,8,['random', 0.5],1,6,0.9999999999996523, 448, 23, 20.29387879371643, 20.131123304367065
star-graph,8,['random', 0.5],1,7,0.9999999999995934, 480, 25, 22.25686740875244, 22.088885068893433
star-graph,8,['random', 0.5],1,8,0.9999999999991542, 544, 29, 24.825095415115356, 24.534668922424316
star-graph,8,['random', 0.5],1,9,0.9999999999963429, 416, 22, 18.768861055374146, 18.644503355026245
star-graph,8,['random', 0.5],1,10,0.999999999920436, 576, 31, 26.29478096961975, 25.979273319244385
star-graph,8,['random', 0.5],1,11,0.9999999999999593, 464, 21, 21.10995888710022, 20.974889278411865
star-graph,8,['random', 0.5],1,12,0.9999999999999557, 400, 22, 18.25312113761902, 18.022808074951172
star-graph,8,['random', 0.5],1,13,0.9999999999968038, 448, 24, 20.527785301208496, 20.27393126487732
star-graph,8,['random', 0.5],1,14,0.9999999999989767, 416, 20, 18.92648673057556, 18.704022884368896
star-graph,8,['random', 0.5],1,15,0.9999999999997996, 336, 18, 15.405160665512085, 15.28227972984314
star-graph,8,['random', 0.5],1,16,0.999999999998135, 784, 34, 35.71332383155823, 35.43524670600891
star-graph,8,['random', 0.5],1,17,0.999999999998332, 352, 20, 15.998825788497925, 15.871247291564941
star-graph,8,['random', 0.5],1,18,0.9999999999984269, 448, 21, 20.23717737197876, 20.078219175338745
