MA-QAOA,8,['random', 0.5],2,0,0.9999999999141775,1755, 40, 159.48543029999928, 158.45414139995228
MA-QAOA,8,['random', 0.5],2,1,0.9999999999466773,3417, 57, 318.3560314999995, 316.23952370002917
MA-QAOA,8,['random', 0.5],2,2,0.9999999999948844,2150, 40, 198.36283999999978, 197.03308530001414
MA-QAOA,8,['random', 0.5],2,3,0.9999999999969189,2881, 57, 265.86395900000025, 264.1078794999994
MA-QAOA,8,['random', 0.5],2,4,0.9999999999980875,2610, 50, 241.165298599999, 240.0673866000161
MA-QAOA,8,['random', 0.5],2,5,0.9999999999955389,1845, 38, 172.1196498000063, 171.31726089963922
MA-QAOA,8,['random', 0.5],2,6,0.9999999992123306,2665, 57, 242.22520000000077, 241.18100899993988
MA-QAOA,8,['random', 0.5],2,7,0.9999999991321677,4134, 69, 380.4853684999998, 378.76109570000153
MA-QAOA,8,['random', 0.5],2,8,0.9999999999990928,4125, 66, 383.5046930999997, 380.9234956000764
MA-QAOA,8,['random', 0.5],2,9,0.9999999999939324,3330, 68, 312.6530730999657, 311.2640892996569
MA-QAOA,8,['random', 0.5],2,10,0.9999999997477715,1872, 43, 169.87681040000098, 168.733080500062
MA-QAOA,8,['random', 0.5],2,11,0.9999999999958721,1890, 36, 169.76979930000016, 169.04884040000434
MA-QAOA,8,['random', 0.5],2,12,0.9999999992631985,3619, 70, 337.7577818999998, 335.49048980069347
MA-QAOA,8,['random', 0.5],2,13,0.9999999999920967,1763, 33, 158.89618800000062, 157.87016439998297
MA-QAOA,8,['random', 0.5],2,14,0.9999999999630161,3196, 55, 288.91070949999994, 287.0735322999608
MA-QAOA,8,['random', 0.5],2,15,0.999999999981853,2520, 50, 234.9351201999816, 233.90480619878508
MA-QAOA,8,['random', 0.5],2,16,0.9999999999956047,3021, 42, 273.40282920000027, 272.3173906999764
MA-QAOA,8,['random', 0.5],2,17,0.9999999999937765,1739, 39, 153.59669869999925, 152.97175099998276
MA-QAOA,8,['random', 0.5],2,18,0.9999999999956907,2548, 43, 228.34735250000085, 227.39255709998906
MA-QAOA,8,['random', 0.5],2,19,0.9999999999633573,5967, 101, 550.4930865999777, 546.9946696993429
MA-QAOA,8,['random', 0.5],2,20,0.9999999999903452,2835, 56, 253.11671120000028, 252.06176700012293
MA-QAOA,8,['random', 0.5],2,21,0.9999999999905547,1786, 32, 162.52737060000072, 161.48343510022096
MA-QAOA,8,['random', 0.5],2,22,0.9999999994439514,1369, 32, 122.06956999999966, 121.57309540005008
MA-QAOA,8,['random', 0.5],2,23,0.9999999999871075,1710, 33, 152.93648120000216, 152.31730119999702
MA-QAOA,8,['random', 0.5],2,24,0.9999999999942457,1517, 30, 134.4815970999989, 133.95440149995557
MA-QAOA,8,['random', 0.5],2,26,0.999999999999329,1702, 34, 152.04927800000223, 151.43932540003152
MA-QAOA,8,['random', 0.5],2,27,0.9999999999954545,2769, 49, 245.6714107000007, 244.1063941001521
MA-QAOA,8,['random', 0.5],2,28,0.9999999943207811,4730, 80, 433.2650638000341, 430.54096870240755
MA-QAOA,8,['random', 0.5],2,29,0.9999999999603307,2754, 45, 247.57057220000206, 245.99205109998002
MA-QAOA,8,['random', 0.5],2,30,0.9999999999591552,1989, 45, 176.69281079999928, 175.56954749994838
MA-QAOA,8,['random', 0.5],2,31,0.9999999999973325,3763, 64, 341.93238170002587, 340.5567833998357
MA-QAOA,8,['random', 0.5],2,32,0.9999999999947639,2350, 43, 214.09418990000268, 212.70266700012144
MA-QAOA,8,['random', 0.5],2,33,0.999999999997578,1435, 29, 129.8144766000005, 128.9599997999976
MA-QAOA,8,['random', 0.5],2,34,0.9999999998338532,1476, 32, 132.71961029999875, 132.15728660004243
MA-QAOA,8,['random', 0.5],2,35,0.9999999999995705,1720, 35, 155.64147830000002, 154.61450300005527
MA-QAOA,8,['random', 0.5],2,36,0.9999999999968533,1480, 33, 132.05887350000557, 131.50142550020246
MA-QAOA,8,['random', 0.5],2,37,0.9999999999935163,2072, 48, 185.36608970000088, 184.58554820002973
MA-QAOA,8,['random', 0.5],2,38,0.9999999999936311,4095, 74, 366.50646819999747, 364.98061759994744
MA-QAOA,8,['random', 0.5],2,39,0.9999999999985256,2860, 50, 261.2527276999899, 259.60234010004206
MA-QAOA,8,['random', 0.5],2,40,0.9999999999854902,1591, 28, 140.64208399999916, 139.8068704000034
MA-QAOA,8,['random', 0.5],2,41,0.9999999999988467,1794, 42, 163.13115129999642, 162.05381990000024
MA-QAOA,8,['random', 0.5],2,42,0.9999999999979148,2744, 46, 244.66654370000106, 243.72239380003157
MA-QAOA,8,['random', 0.5],2,43,0.9999999999913414,2679, 51, 246.37148760000127, 244.69693190015096
MA-QAOA,8,['random', 0.5],2,44,0.9999999999987418,2754, 44, 249.0952311000001, 247.52178130008542
MA-QAOA,8,['random', 0.5],2,45,0.9999999999873521,3392, 51, 307.24294689999806, 305.95351389993084
MA-QAOA,8,['random', 0.5],2,46,0.9999999999967546,1806, 33, 163.0173219999997, 161.98672969996187
MA-QAOA,8,['random', 0.5],2,47,0.9999999999977044,2254, 34, 204.6017161000018, 203.7352217000116
MA-QAOA,8,['random', 0.5],2,48,0.9999999999960485,2907, 50, 263.08532639999976, 261.42738590002773
MA-QAOA,8,['random', 0.5],2,49,0.9999999999979098,3569, 58, 324.77605609999955, 322.71737130005204
MA-QAOA,8,['random', 0.5],2,50,0.9999999999937593,1892, 40, 172.33914049999657, 171.21596649993444
MA-QAOA,8,['random', 0.5],2,51,0.9999999999980794,1716, 32, 156.65772000000288, 155.6041536996927
MA-QAOA,8,['random', 0.5],2,52,0.9999999999931773,1974, 35, 178.81742889999805, 177.69273470005282
MA-QAOA,8,['random', 0.5],2,53,0.9999999999951024,2537, 49, 231.13676000000123, 229.65242729993042
MA-QAOA,8,['random', 0.5],2,54,0.9999999999666016,2322, 42, 214.70574169999963, 213.30820449992098
