MIS_unconstrained_QAOA fewer_RZ, 8, 0.4, 1, 1, 4, 0.951811568969181, 0.6636520156806741, 0.3524581177020466
MIS_unconstrained_QAOA fewer_RZ, 8, 0.4, 2, 1, 4, 0.833883381950935, 0.5870140933851505, 0.15242319811361302
MIS_unconstrained_QAOA fewer_RZ, 8, 0.4, 3, 1, 4, 1.2056074396154166, 0.29266252101668044, 0.09245001643705725
MIS_unconstrained_QAOA fewer_RZ, 8, 0.4, 4, 1, 4, 1.149223997287146, 0.187, 0.112
MIS_unconstrained_QAOA fewer_RZ, 8, 0.4, 5, 1, 4, 0.7416085110503134, 0.38804099201484366, 0.13045933057290309
MIS_unconstrained_QAOA fewer_RZ, 8, 0.4, 6, 1, 4, 0.7790160461404534, 0.7466978370291202, 0.04983920779083216
MIS_unconstrained_QAOA fewer_RZ, 8, 0.4, 7, 1, 4, 0.9988540346253965, 0.25953012836433187, 0.125238132261605904
MIS_unconstrained_QAOA fewer_RZ, 8, 0.4, 8, 1, 4, 0.6306106754249666, 0.7518084396953384, 0.058642905038191674
MIS_unconstrained_QAOA fewer_RZ, 8, 0.4, 9, 1, 4, 0.8130635014278437, 0.6296874488607844, 0.16314373380576982
MIS_unconstrained_QAOA fewer_RZ, 8, 0.4, 10, 1, 4, 0.724158708016073, 0.6965270124785625, 0.07096468685959965
