MIS_unconstrained_QAOA variational_lambda, 8, 0.4, 1, 1, 1, 0.8078593662448648, 0.6937733773951289, 0.17306775329564952, 136, 24
MIS_unconstrained_QAOA variational_lambda, 8, 0.4, 2, 1, 1, 0.7766956815902586, 0.6105930830013866, 0.10382362777438305, 116, 19
MIS_unconstrained_QAOA variational_lambda, 8, 0.4, 3, 1, 1, 0.9439493945551011, 0.6088230350625764, 0.23536451759323693, 80, 11
MIS_unconstrained_QAOA variational_lambda, 8, 0.4, 4, 1, 1, 0.7655452589788275, 0.7072255733623989, 0.14723242974181405, 108, 20
MIS_unconstrained_QAOA variational_lambda, 8, 0.4, 5, 1, 1, 0.6529338350068565, 0.6450113681004663, 0.14270077747976135, 120, 22
MIS_unconstrained_QAOA variational_lambda, 8, 0.4, 6, 1, 1, 0.8454385838777412, 0.5917981748431445, 0.1199786377542688, 100, 19
MIS_unconstrained_QAOA variational_lambda, 8, 0.4, 7, 1, 1, 0.8629150667523109, 0.5396603080222636, 0.09302238563639113, 1000, 0
MIS_unconstrained_QAOA variational_lambda, 8, 0.4, 8, 1, 1, 1.3584359972860323, 0.66616700342775084, 0.115335582439646979, 284, 54
MIS_unconstrained_QAOA variational_lambda, 8, 0.4, 9, 1, 1, 0.8373006784300497, 0.6692312692976661, 0.18698721112272002, 144, 27
MIS_unconstrained_QAOA variational_lambda, 8, 0.4, 10, 1, 1, 0.8034323869677142, 0.599380810781234, 0.10950193245424701, 772, 1.058
MIS_unconstrained_QAOA variational_lambda, 8, 0.4, 1, 1, 1, 1.3861935599607993, 0.06936135568187085, 0.026079926560509115, 1000, 4.236
