MIS_unconstrained_QAOA variational_lambda, 8, 0.4, 1, 1, 6, 0.8888831796035913, 0.7333213118033711, 0.4612480862931414, 3952, 162
MIS_unconstrained_QAOA variational_lambda, 8, 0.4, 2, 1, 6, 0.9124856824497511, 0.6354741424987918, 0.2133882411059652, 1406, 65
MIS_unconstrained_QAOA variational_lambda, 8, 0.4, 3, 1, 6, 1.0511341878285327, 0.5921334318006004, 0.4067487183674902, 893, 39
MIS_unconstrained_QAOA variational_lambda, 8, 0.4, 4, 1, 6, 0.9226969857087536, 0.78846429213010447, 0.481094878129734, 2653, 78
MIS_unconstrained_QAOA variational_lambda, 8, 0.4, 5, 1, 6, 0.8753527677114381, 0.6874717795784953, 0.2738027139886852, 722, 33
MIS_unconstrained_QAOA variational_lambda, 8, 0.4, 6, 1, 6, 0.9367080469696311, 0.8467213387467044, 0.5161013140279098, 1425, 66
MIS_unconstrained_QAOA variational_lambda, 8, 0.4, 7, 1, 6, 0.7408384034265802, 0.8047642099899931, 0.48579229092596508, 1216, 57
MIS_unconstrained_QAOA variational_lambda, 8, 0.4, 8, 1, 6, 0.8184025045829983, 0.7415976358661461, 0.30952351564655256, 2147, 93
MIS_unconstrained_QAOA variational_lambda, 8, 0.4, 9, 1, 6, 0.9657876075489309, 0.881258045252651, 0.7503101524945745, 1558, 72
MIS_unconstrained_QAOA variational_lambda, 8, 0.4, 10, 1, 6, 0.8893154280154728, 0.8411592227713719, 0.30022260849901226, 3667, 164
